tamaño,fuente,anchura,resultado,frase_original,texto_extraido
11,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
11,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
13,ocr-a-extended,1800,72.03,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIgupyaljbgljIGdhdudsZXdSIFRhcnFuxzhpIGVkZUAkeUSpYSBtalldubzSuZSBpbnSldHdpdGlvdxngc3FIYXcgZnFaUxpYXjuZXNZIDQznzhSNL=
13,ocr-a-extended,800,74.04,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIgupYljb6ljIGdhdudsZXdSIFRhcmFuxzhpIGvkZuAkeuSpYSBtaUdubzSuZSBpbnSkdHJpdglvdxngc3FLYXcgZnFtauxPYXJuZXNzIDQznzhSNL=
13,ocr-a-extended,2800,77.45,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIgjpY3ljbljIGJhdujsZXdSIFRhcmFuxzhpIGVkZuAkeUSpYSBtaUdubzSuZsBpbnSldHJpdglvdxngc3FIYXcgZnFtaUxprxduZXNzIDQZMZASNU=
13,ocr-a-extended,3800,10.77,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIgihoCkd
13,ocr-a-extended,4800,4.84,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,31ib61
13,ocr-a-extended,5800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
13,ocr-a-extended,6800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
13,ocr-a-extended,7800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
13,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
13,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
15,ocr-a-extended,800,83.9,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljb6ljIGJhdUJsZXJSIFRhcmFuxzhpIGVkZUAkelSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzASNw=
15,ocr-a-extended,1800,85.11,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljb6ljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZUAkelSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzSNw==
15,ocr-a-extended,2800,84.26,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljb6ljIGJhdWJsZXJSIFRhcmFuxzhpIGVkZUAkelSpYSBtUdubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzASNw=
15,ocr-a-extended,3800,24.82,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,6JpY3ljb6ljIGJhdWJs
15,ocr-a-extended,4800,4.96,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,bGl
15,ocr-a-extended,5800,18.71,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SMSvIGdox3lib6liIGJhd
15,ocr-a-extended,7800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
15,ocr-a-extended,6800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
15,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
15,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
17,ocr-a-extended,800,84.75,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIgJpY3ljbGljIGJhdWJsZXJSIFRhcmFuxzhpIGVkZUAkelSpYsBtaldubzSuZfBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzASNw==
17,ocr-a-extended,1800,86.92,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbgljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkelSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtallxpYXJuZXNzIDQZMzASNw=
17,ocr-a-extended,2800,86.08,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIgJpY3ljbgljIGJhdWJsZXJSIFRhcmFuYZhpIGVkZlAkelSpYSBtalldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzASNw=
17,ocr-a-extended,5800,26.09,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJIgJhdWJsZXJSI
17,ocr-a-extended,3800,75.45,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZUAkebSpTcubzuZSBpEIdh3FlYXcgZmFalxpYXJuZXNzIDQZMzASNw=XMgc
17,ocr-a-extended,4800,60.82,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpy3jbGliIGuhdlJsZXiSIFRhuYzhpIGVkZuSpYfBtaldubeSuZfBpbmSldHJpdGlvdXMo
17,ocr-a-extended,6800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
17,ocr-a-extended,7800,13.14,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,ShSvIGeKJ1ib61iIGuh
17,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
17,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
19,ocr-a-extended,800,87.29,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbgljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkelSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNW==
19,ocr-a-extended,1800,86.44,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbgljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkelSpYSBtaldubzSuZfBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNW==
19,ocr-a-extended,3800,83.48,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpYaljbgljIGJhdbJsZXJSIFRhcmFuxzhpIGVkZWAkelSBtaldubzSuZfBpbmSldHJpdGlvdXMgc3F1YXcgZmFtalxpYXJuZXNzIDQZMzA
19,ocr-a-extended,2800,84.39,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZlAkelSpYSBtalldubzSuZfBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNW==
19,ocr-a-extended,5800,18.05,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIG3libGlIGJ
19,ocr-a-extended,4800,46.25,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpy3ljbGjIgJhdWJsZXJuyzhlyXcazmFtall
19,ocr-a-extended,6800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
19,ocr-a-extended,7800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
19,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
19,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
21,ocr-a-extended,1800,88.14,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkeWSpYSBtaldubzSuZsBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNw
21,ocr-a-extended,800,87.29,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdUJsZXJSIFRhcmFuYzhpIGVkZUAkeWSpYSBtaldub2SuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNw=
21,ocr-a-extended,2800,86.55,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZUAkeWSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNwa6=
21,ocr-a-extended,3800,87.55,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkeW5YSBtaldubzSuZSBpbmSldHJpdGldXNgc3FlYXcgZmFaWxpYXJuZXNzIDQZMzASNw=
21,ocr-a-extended,4800,80.38,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SUSvIGJpY3ljbGljIGJhdWsZXJSIFRhcmFuYzhpGVkzuW5YSBSB51dH=pdGdXMgc3FlYXcgZmFtWxpYXJuZXNzIDQZMz=
21,ocr-a-extended,5800,49.06,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY31jbGjIGJhdWJsZXJIGvcgzmYXJuzXnz
21,ocr-a-extended,7800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
21,ocr-a-extended,6800,40.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRh
21,ocr-a-extended,8800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
21,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
23,ocr-a-extended,800,86.92,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZUAkelSpYSBtaldubzSuZsBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQ2MzASNw5=
23,ocr-a-extended,1800,85.11,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGpY3ljbGljIGJhdlJsZXJSIFRhcmFuYZhpIGVkZUAkelSpYSBtaldubzSuZsBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMZASNW==
23,ocr-a-extended,2800,86.44,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbgljIGJhdlJsZXJSIFRhcmFuYzhpIGVkZWAkelSpYSBtaldubzSuZSBpbmSldHJpdGlvdXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZMzASNW=
23,ocr-a-extended,3800,84.26,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3ljbGljIGJhdlJsZXJSIFRhcmFuYzhpIGVkZUAkelSpYSBtaldubzSuZsBpbmSldHJpdGldXMgc3FlYXcgZmFtalxpYXJuZXNzIDQZNZASNW
23,ocr-a-extended,4800,85.84,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIgJpY3ljbgljIGJhdWJsZXJSIFRhcmFuYzhpIGVkZWAkWSpYSBtaldubSuZSBpbmSldHupdGlvdXMgc3FlYXcgZmFalxpYXJuZXNzIDQZMzeSNw
23,ocr-a-extended,6800,19.7,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGJpY3jbGl
23,ocr-a-extended,5800,72.4,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,SWSvIGupY31ibGliIGhdlJsZXuSIFRhcmFZhrVkzudkelSBtaldubzuZspbmSldHdpdGlvdXMqc3FlYXcqZmFtalxpYXJuZXNzIdQzM
23,ocr-a-extended,7800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
23,ocr-a-extended,8800,12.31,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,InY31ibGliIG
23,ocr-a-extended,9800,0.0,SW5vIGJpY3ljbGljIGJhdWJsZXJ5IFRhcmFuY2hpIGVkZW9keW5pYSBtaWdub25uZSBpbm51dHJpdGlvdXMgc3F1YXcgZmFtaWxpYXJuZXNzIDQ2MzA5Nw==,
1,ocr-a-extended,800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,1800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,2800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,3800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
1,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,2800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,1800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,3800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
3,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,1800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,2800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,3800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
5,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,2800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,1800,14.29,Z3JvZ2dpbmVzcw==,Jahenadenauedd
7,ocr-a-extended,800,14.29,Z3JvZ2dpbmVzcw==,Jahenadenauedd
5,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,3800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
7,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,800,56.0,Z3JvZ2dpbmVzcw==,JvzedponyZC
9,ocr-a-extended,1800,56.0,Z3JvZ2dpbmVzcw==,JvzedponyZC
9,ocr-a-extended,2800,85.71,Z3JvZ2dpbmVzcw==,z3JvZ2dpbnVzcv=
9,ocr-a-extended,3800,23.08,Z3JvZ2dpbmVzcw==,73/473dcheVsc
9,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
9,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,800,82.76,Z3JvZ2dpbmVzcw==,zaJvZzdpbmVzcws=
11,ocr-a-extended,1800,82.76,Z3JvZ2dpbmVzcw==,zaJvZzdpbmVzcws=
11,ocr-a-extended,3800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,2800,34.48,Z3JvZ2dpbmVzcw==,734472dnknvacus=
11,ocr-a-extended,4800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,5800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,6800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,7800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,8800,0.0,Z3JvZ2dpbmVzcw==,
11,ocr-a-extended,9800,0.0,Z3JvZ2dpbmVzcw==,
13,ocr-a-extended,800,78.57,Z3JvZ2dpbmVzcw==,z3JvzzdpbnVzcu=
13,ocr-a-extended,1800,78.57,Z3JvZ2dpbmVzcw==,z3JvzzdpbnVzcu=
